userId,userSessionId,teamLevel,platformType,count_gameclicks,gameclicks_category,count_hits,hits_percent,hits_percent_category,count_buyId,avg_price,total_buy
2209,12919,4,android,389,MEDIUM,43,11,MEDIUM,1,3,3
1830,12926,1,iphone,326,MEDIUM,25,8,LOW,0,0,0
1051,12927,1,iphone,207,MEDIUM,22,11,MEDIUM,1,5,5
1674,13247,3,android,327,MEDIUM,35,11,MEDIUM,0,0,0
2151,13248,3,android,323,MEDIUM,30,9,LOW,0,0,0
2289,13264,3,iphone,291,MEDIUM,31,11,MEDIUM,0,0,0
2256,13283,1,android,318,MEDIUM,42,13,MEDIUM,0,0,0
1182,13303,4,iphone,89,LOW,12,13,MEDIUM,0,0,0
1690,13304,4,linux,68,LOW,11,16,MEDIUM,0,0,0
252,13339,4,iphone,106,MEDIUM,13,12,MEDIUM,0,0,0
2142,13340,3,android,45,LOW,6,13,MEDIUM,1,5,5
956,13353,4,iphone,75,LOW,6,8,LOW,1,10,10
464,13410,4,iphone,126,MEDIUM,14,11,MEDIUM,0,0,0
2330,13433,4,android,99,LOW,12,12,MEDIUM,0,0,0
1317,13434,3,android,583,HIGH,67,11,MEDIUM,0,0,0
440,13463,4,linux,116,MEDIUM,12,10,MEDIUM,0,0,0
832,13482,1,iphone,21,LOW,3,14,MEDIUM,0,0,0
997,13512,4,android,68,LOW,6,9,LOW,0,0,0
1222,13540,4,iphone,55,LOW,7,13,MEDIUM,0,0,0
461,13571,1,iphone,226,MEDIUM,22,10,MEDIUM,0,0,0
1111,13576,2,android,409,MEDIUM,42,10,MEDIUM,1,1,1
832,13577,2,iphone,379,MEDIUM,33,9,LOW,0,0,0
851,13593,4,iphone,86,LOW,9,10,MEDIUM,0,0,0
973,13594,2,iphone,25,LOW,3,12,MEDIUM,0,0,0
709,13671,3,android,520,HIGH,49,9,LOW,0,0,0
1563,13672,3,iphone,496,MEDIUM,51,10,MEDIUM,0,0,0
2343,13681,1,android,712,HIGH,61,9,LOW,0,0,0
1383,13682,4,windows,104,MEDIUM,12,12,MEDIUM,0,0,0
38,13683,1,iphone,17,LOW,4,24,HIGH,0,0,0
1249,13687,3,windows,583,HIGH,51,9,LOW,0,0,0
973,13688,3,iphone,566,HIGH,49,9,LOW,0,0,0
375,13751,1,iphone,544,HIGH,64,12,MEDIUM,1,10,10
1809,13758,2,android,667,HIGH,68,10,MEDIUM,0,0,0
1018,13776,2,windows,244,MEDIUM,22,9,LOW,0,0,0
1701,13777,2,windows,257,MEDIUM,34,13,MEDIUM,0,0,0
38,13778,2,iphone,245,MEDIUM,25,10,MEDIUM,0,0,0
703,13791,4,android,90,LOW,6,7,LOW,0,0,0
436,13812,4,android,982,HIGH,94,10,MEDIUM,1,20,20
1418,13813,4,linux,681,HIGH,83,12,MEDIUM,0,0,0
2307,13836,4,iphone,278,MEDIUM,29,10,MEDIUM,0,0,0
1759,13837,4,iphone,330,MEDIUM,32,10,MEDIUM,0,0,0
23,13838,4,android,262,MEDIUM,25,10,MEDIUM,0,0,0
2142,13839,4,android,270,MEDIUM,35,13,MEDIUM,2,4,8
143,13857,4,android,59,LOW,8,14,MEDIUM,1,3,3
2356,13910,2,android,829,HIGH,81,10,MEDIUM,2,3,6
922,13961,2,iphone,380,MEDIUM,45,12,MEDIUM,0,0,0
555,13973,4,android,81,LOW,5,6,LOW,0,0,0
1502,13974,2,iphone,403,MEDIUM,36,9,LOW,0,0,0
1146,14023,2,mac,231,MEDIUM,18,8,LOW,0,0,0
1445,14024,2,iphone,175,MEDIUM,17,10,MEDIUM,0,0,0
1884,14025,2,android,220,MEDIUM,28,13,MEDIUM,0,0,0
311,14041,4,iphone,46,LOW,4,9,LOW,0,0,0
357,14042,4,android,117,MEDIUM,14,12,MEDIUM,0,0,0
1546,14043,4,android,51,LOW,12,24,HIGH,1,3,3
498,14044,2,android,70,LOW,3,4,LOW,0,0,0
730,14072,1,windows,651,HIGH,64,10,MEDIUM,0,0,0
1734,14087,2,android,323,MEDIUM,35,11,MEDIUM,0,0,0
1051,14088,2,iphone,357,MEDIUM,37,10,MEDIUM,1,10,10
2187,14094,4,android,33,LOW,2,6,LOW,0,0,0
1925,14095,1,android,583,HIGH,64,11,MEDIUM,0,0,0
326,14128,4,android,45,LOW,3,7,LOW,0,0,0
2282,14129,4,android,40,LOW,4,10,MEDIUM,0,0,0
403,14130,4,iphone,76,LOW,8,11,MEDIUM,1,20,20
1547,14246,2,iphone,307,MEDIUM,43,14,MEDIUM,0,0,0
1830,14247,2,iphone,294,MEDIUM,25,9,LOW,0,0,0
1356,14284,4,android,35,LOW,1,3,LOW,0,0,0
1634,14323,2,iphone,508,HIGH,61,12,MEDIUM,0,0,0
2128,14374,2,android,706,HIGH,73,10,MEDIUM,0,0,0
911,14398,2,android,716,HIGH,81,11,MEDIUM,0,0,0
604,14432,3,linux,268,MEDIUM,39,15,MEDIUM,0,0,0
1944,14433,3,android,213,MEDIUM,29,14,MEDIUM,0,0,0
498,14434,3,android,207,MEDIUM,24,12,MEDIUM,1,3,3
1777,14492,4,android,38,LOW,3,8,LOW,0,0,0
784,14507,2,android,370,MEDIUM,38,10,MEDIUM,0,0,0
679,14517,2,windows,9,LOW,2,22,HIGH,0,0,0
547,14531,4,linux,35,LOW,5,14,MEDIUM,0,0,0
1016,14553,4,windows,206,MEDIUM,20,10,MEDIUM,1,2,2
855,14554,4,iphone,182,MEDIUM,31,17,MEDIUM,3,11.67,35.01
2267,14555,4,linux,200,MEDIUM,25,13,MEDIUM,0,0,0
1915,14556,3,iphone,240,MEDIUM,30,13,MEDIUM,4,15,60
1500,14557,3,android,257,MEDIUM,26,10,MEDIUM,0,0,0
1269,14567,4,iphone,30,LOW,5,17,MEDIUM,0,0,0
1126,14568,4,iphone,24,LOW,1,4,LOW,0,0,0
1000,14591,3,iphone,634,HIGH,66,10,MEDIUM,0,0,0
679,14592,3,windows,236,MEDIUM,34,14,MEDIUM,0,0,0
1527,14627,2,windows,352,MEDIUM,38,11,MEDIUM,0,0,0
966,14628,1,iphone,335,MEDIUM,44,13,MEDIUM,0,0,0
1489,14680,4,iphone,42,LOW,1,2,LOW,0,0,0
790,14720,4,iphone,45,LOW,10,22,HIGH,0,0,0
399,14737,3,android,965,HIGH,99,10,MEDIUM,1,1,1
1889,14748,4,iphone,43,LOW,2,5,LOW,1,20,20
2081,14790,4,android,174,MEDIUM,16,9,LOW,1,3,3
2256,14848,2,android,365,MEDIUM,46,13,MEDIUM,0,0,0
461,14849,2,iphone,385,MEDIUM,35,9,LOW,0,0,0
449,14858,4,android,14,LOW,1,7,LOW,0,0,0
2182,14895,2,windows,140,MEDIUM,13,9,LOW,1,1,1
1226,14967,4,android,19,LOW,1,5,LOW,0,0,0
2278,14968,4,android,18,LOW,2,11,MEDIUM,1,20,20
1909,14969,4,android,124,MEDIUM,9,7,LOW,0,0,0
261,15018,4,android,21,LOW,3,14,MEDIUM,0,0,0
1273,15019,4,windows,64,LOW,5,8,LOW,0,0,0
1477,15020,1,iphone,504,HIGH,64,13,MEDIUM,1,5,5
388,15021,4,iphone,154,MEDIUM,15,10,MEDIUM,1,20,20
66,15056,2,android,135,MEDIUM,13,10,MEDIUM,0,0,0
971,15080,1,android,328,MEDIUM,35,11,MEDIUM,1,3,3
168,15081,1,iphone,261,MEDIUM,31,12,MEDIUM,2,15,30
1141,15082,1,android,235,MEDIUM,26,11,MEDIUM,0,0,0
2293,15088,4,iphone,438,MEDIUM,52,12,MEDIUM,1,10,10
1019,15089,4,windows,462,MEDIUM,55,12,MEDIUM,1,1,1
1317,15117,4,android,620,HIGH,80,13,MEDIUM,0,0,0
2001,15126,1,android,170,MEDIUM,21,12,MEDIUM,0,0,0
1592,15160,2,iphone,58,LOW,6,10,MEDIUM,0,0,0
605,15161,1,android,31,LOW,3,10,MEDIUM,0,0,0
800,15209,1,windows,147,MEDIUM,20,14,MEDIUM,0,0,0
847,15242,4,windows,16,LOW,3,19,MEDIUM,0,0,0
1103,15243,4,android,11,LOW,1,9,LOW,0,0,0
1298,15264,1,iphone,226,MEDIUM,24,11,MEDIUM,0,0,0
1657,15265,3,android,45,LOW,4,9,LOW,0,0,0
1803,15266,1,iphone,551,HIGH,64,12,MEDIUM,0,0,0
897,15302,4,android,289,MEDIUM,38,13,MEDIUM,0,0,0
2343,15311,2,android,341,MEDIUM,44,13,MEDIUM,0,0,0
605,15312,2,android,306,MEDIUM,37,12,MEDIUM,0,0,0
2344,15320,3,android,130,MEDIUM,14,11,MEDIUM,0,0,0
1730,15321,2,android,133,MEDIUM,13,10,MEDIUM,0,0,0
2305,15380,4,iphone,28,LOW,2,7,LOW,0,0,0
1190,15381,2,iphone,169,MEDIUM,20,12,MEDIUM,0,0,0
375,15397,2,iphone,624,HIGH,81,13,MEDIUM,0,0,0
439,15412,4,iphone,20,LOW,0,0,ZERO,0,0,0
2031,15453,1,iphone,560,HIGH,64,11,MEDIUM,0,0,0
1945,15454,4,windows,15,LOW,5,33,HIGH,0,0,0
289,15512,4,iphone,19,LOW,2,11,MEDIUM,0,0,0
943,15546,4,iphone,10,LOW,0,0,ZERO,0,0,0
2255,15547,4,android,250,MEDIUM,27,11,MEDIUM,0,0,0
1410,15608,4,iphone,10,LOW,0,0,ZERO,0,0,0
1837,15609,3,iphone,102,MEDIUM,15,15,MEDIUM,1,5,5
150,15610,2,iphone,67,LOW,9,13,MEDIUM,0,0,0
1946,15667,3,android,131,MEDIUM,15,11,MEDIUM,0,0,0
1111,15672,3,android,193,MEDIUM,24,12,MEDIUM,2,2,4
832,15673,3,iphone,253,MEDIUM,26,10,MEDIUM,0,0,0
1592,15674,3,iphone,106,MEDIUM,16,15,MEDIUM,0,0,0
940,15685,4,iphone,4,LOW,0,0,ZERO,0,0,0
397,15686,2,iphone,63,LOW,5,8,LOW,0,0,0
730,15762,2,windows,436,MEDIUM,43,10,MEDIUM,0,0,0
1925,15772,2,android,687,HIGH,81,12,MEDIUM,1,1,1
1100,15779,4,iphone,2,LOW,0,0,ZERO,0,0,0
73,15780,4,iphone,9,LOW,1,11,MEDIUM,0,0,0
624,15792,5,iphone,111,MEDIUM,18,16,MEDIUM,3,15,45
514,15793,5,windows,96,LOW,8,8,LOW,0,0,0
2103,15794,5,iphone,113,MEDIUM,12,11,MEDIUM,0,0,0
518,15795,5,linux,113,MEDIUM,18,16,MEDIUM,3,1,3
569,15796,5,iphone,101,MEDIUM,11,11,MEDIUM,0,0,0
2353,15797,5,iphone,115,MEDIUM,14,12,MEDIUM,0,0,0
1908,15798,5,android,119,MEDIUM,13,11,MEDIUM,0,0,0
1450,15799,5,android,108,MEDIUM,10,9,LOW,1,3,3
1269,15800,5,iphone,92,LOW,6,7,LOW,0,0,0
261,15801,5,android,101,MEDIUM,9,9,LOW,0,0,0
847,15802,5,windows,110,MEDIUM,18,16,MEDIUM,0,0,0
1175,15803,5,iphone,133,MEDIUM,13,10,MEDIUM,0,0,0
673,15804,5,iphone,160,MEDIUM,16,10,MEDIUM,0,0,0
2314,15805,5,windows,132,MEDIUM,10,8,LOW,0,0,0
2383,15806,5,android,157,MEDIUM,24,15,MEDIUM,0,0,0
1241,15807,5,iphone,153,MEDIUM,21,14,MEDIUM,1,20,20
464,15808,5,iphone,125,MEDIUM,21,17,MEDIUM,1,20,20
1889,15809,5,iphone,153,MEDIUM,15,10,MEDIUM,1,10,10
1277,15810,5,windows,104,MEDIUM,9,9,LOW,2,1,2
411,15811,5,iphone,82,LOW,5,6,LOW,0,0,0
1143,15812,5,android,109,MEDIUM,11,10,MEDIUM,0,0,0
1652,15813,5,android,87,LOW,15,17,MEDIUM,1,1,1
1082,15814,5,iphone,102,MEDIUM,15,15,MEDIUM,0,0,0
21,15815,5,android,87,LOW,7,8,LOW,0,0,0
1300,15816,5,android,95,LOW,9,9,LOW,4,3.5,14
900,15817,5,linux,71,LOW,6,8,LOW,0,0,0
2214,15818,5,windows,86,LOW,7,8,LOW,0,0,0
2279,15819,5,iphone,87,LOW,8,9,LOW,0,0,0
371,15820,5,android,91,LOW,8,9,LOW,0,0,0
1027,15821,5,iphone,100,MEDIUM,11,11,MEDIUM,2,15,30
174,15822,5,android,92,LOW,13,14,MEDIUM,0,0,0
1091,15823,5,mac,90,LOW,9,10,MEDIUM,0,0,0
430,15824,5,android,94,LOW,6,6,LOW,2,2.5,5
1629,15825,5,iphone,153,MEDIUM,13,8,LOW,0,0,0
1924,15826,5,iphone,149,MEDIUM,25,17,MEDIUM,0,0,0
2222,15827,5,iphone,129,MEDIUM,15,12,MEDIUM,3,11,33
1260,15828,5,iphone,150,MEDIUM,18,12,MEDIUM,2,12.5,25
222,15829,5,iphone,141,MEDIUM,20,14,MEDIUM,1,10,10
303,15830,5,android,129,MEDIUM,17,13,MEDIUM,0,0,0
390,15831,5,linux,163,MEDIUM,16,10,MEDIUM,3,1.67,5.01
1155,15832,5,iphone,141,MEDIUM,16,11,MEDIUM,3,3.33,9.99
1623,15833,5,iphone,109,MEDIUM,12,11,MEDIUM,0,0,0
1362,15834,5,iphone,89,LOW,8,9,LOW,2,7.5,15
1072,15835,5,iphone,82,LOW,8,10,MEDIUM,0,0,0
1513,15836,5,mac,66,LOW,11,17,MEDIUM,0,0,0
1555,15837,5,iphone,88,LOW,9,10,MEDIUM,0,0,0
2208,15838,5,android,105,MEDIUM,15,14,MEDIUM,0,0,0
860,15839,5,iphone,74,LOW,9,12,MEDIUM,0,0,0
271,15840,5,android,99,LOW,15,15,MEDIUM,2,3,6
39,15841,5,android,87,LOW,10,11,MEDIUM,0,0,0
1182,15842,5,iphone,103,MEDIUM,12,12,MEDIUM,0,0,0
1222,15843,5,iphone,95,LOW,11,12,MEDIUM,0,0,0
311,15844,5,iphone,95,LOW,11,12,MEDIUM,0,0,0
449,15845,5,android,79,LOW,13,16,MEDIUM,0,0,0
1658,15846,5,iphone,46,LOW,15,33,HIGH,0,0,0
849,15847,5,iphone,60,LOW,9,15,MEDIUM,0,0,0
121,15848,5,android,50,LOW,5,10,MEDIUM,2,2,4
1034,15849,5,iphone,45,LOW,6,13,MEDIUM,0,0,0
970,15850,5,iphone,61,LOW,6,10,MEDIUM,4,11.75,47
1874,15851,5,mac,63,LOW,6,10,MEDIUM,2,11,22
374,15852,5,android,57,LOW,8,14,MEDIUM,4,2,8
217,15853,5,mac,56,LOW,10,18,MEDIUM,0,0,0
1205,15854,5,android,46,LOW,8,17,MEDIUM,3,3,9
1958,15855,5,android,54,LOW,8,15,MEDIUM,1,5,5
283,15856,5,windows,56,LOW,7,13,MEDIUM,0,0,0
538,15857,5,android,40,LOW,3,8,LOW,0,0,0
1275,15858,5,iphone,54,LOW,9,17,MEDIUM,0,0,0
1076,15859,5,iphone,55,LOW,8,15,MEDIUM,0,0,0
934,15860,5,windows,53,LOW,10,19,MEDIUM,2,1,2
1064,15861,5,windows,49,LOW,5,10,MEDIUM,0,0,0
1979,15862,5,iphone,51,LOW,8,16,MEDIUM,0,0,0
1685,15863,5,iphone,44,LOW,5,11,MEDIUM,0,0,0
2187,15864,5,android,42,LOW,7,17,MEDIUM,0,0,0
453,15865,5,android,123,MEDIUM,16,13,MEDIUM,0,0,0
1145,15866,5,windows,119,MEDIUM,14,12,MEDIUM,2,1,2
355,15867,5,iphone,126,MEDIUM,7,6,LOW,2,11,22
1560,15868,5,android,99,LOW,9,9,LOW,0,0,0
1215,15869,5,android,105,MEDIUM,8,8,LOW,0,0,0
2099,15870,5,windows,106,MEDIUM,10,9,LOW,0,0,0
1801,15871,5,android,114,MEDIUM,19,17,MEDIUM,0,0,0
440,15872,5,linux,104,MEDIUM,13,13,MEDIUM,0,0,0
1806,15873,5,iphone,125,MEDIUM,18,14,MEDIUM,0,0,0
1589,15874,5,iphone,48,LOW,5,10,MEDIUM,0,0,0
342,15875,5,android,42,LOW,6,14,MEDIUM,0,0,0
852,15876,5,android,53,LOW,5,9,LOW,0,0,0
30,15877,5,iphone,37,LOW,6,16,MEDIUM,0,0,0
155,15878,5,android,53,LOW,3,6,LOW,0,0,0
1349,15879,5,iphone,41,LOW,4,10,MEDIUM,0,0,0
76,15880,5,windows,59,LOW,8,14,MEDIUM,1,1,1
2149,15881,5,android,53,LOW,4,8,LOW,0,0,0
415,15882,5,iphone,46,LOW,6,13,MEDIUM,0,0,0
204,15883,5,windows,61,LOW,9,15,MEDIUM,0,0,0
60,15884,5,iphone,50,LOW,9,18,MEDIUM,0,0,0
844,15885,5,iphone,45,LOW,5,11,MEDIUM,0,0,0
208,15886,5,iphone,44,LOW,6,14,MEDIUM,2,12.5,25
157,15887,5,iphone,43,LOW,3,7,LOW,2,11.5,23
534,15888,5,android,44,LOW,1,2,LOW,0,0,0
90,15889,5,android,47,LOW,7,15,MEDIUM,0,0,0
737,15890,5,windows,35,LOW,5,14,MEDIUM,0,0,0
2348,15891,5,android,40,LOW,1,3,LOW,0,0,0
1717,15892,5,iphone,45,LOW,4,9,LOW,1,20,20
1453,15893,5,iphone,51,LOW,9,18,MEDIUM,0,0,0
1782,15894,5,android,49,LOW,5,10,MEDIUM,1,10,10
1022,15895,5,windows,49,LOW,7,14,MEDIUM,2,1,2
233,15896,5,android,41,LOW,5,12,MEDIUM,4,3,12
379,15897,5,mac,51,LOW,5,10,MEDIUM,0,0,0
75,15898,5,iphone,42,LOW,5,12,MEDIUM,0,0,0
2,15899,5,iphone,35,LOW,6,17,MEDIUM,0,0,0
1807,15900,5,iphone,168,MEDIUM,23,14,MEDIUM,1,20,20
1038,15901,5,android,180,MEDIUM,17,9,LOW,0,0,0
791,15902,5,iphone,168,MEDIUM,15,9,LOW,0,0,0
643,15903,5,android,177,MEDIUM,21,12,MEDIUM,3,3,9
2216,15904,5,iphone,166,MEDIUM,17,10,MEDIUM,1,10,10
357,15905,5,android,158,MEDIUM,15,9,LOW,0,0,0
2305,15906,5,iphone,170,MEDIUM,15,9,LOW,0,0,0
820,15907,5,android,94,LOW,13,14,MEDIUM,2,3,6
221,15908,5,iphone,78,LOW,9,12,MEDIUM,0,0,0
1065,15909,5,iphone,87,LOW,5,6,LOW,0,0,0
611,15910,5,iphone,87,LOW,10,11,MEDIUM,1,10,10
1834,15911,5,android,84,LOW,10,12,MEDIUM,0,0,0
1892,15912,5,linux,80,LOW,10,13,MEDIUM,2,1,2
471,15913,5,iphone,70,LOW,9,13,MEDIUM,0,0,0
175,15914,5,windows,71,LOW,12,17,MEDIUM,0,0,0
1329,15915,5,android,74,LOW,5,7,LOW,1,3,3
856,15916,5,iphone,78,LOW,6,8,LOW,1,10,10
382,15917,5,iphone,88,LOW,7,8,LOW,1,20,20
2384,15918,5,windows,80,LOW,16,20,MEDIUM,3,3.67,11.01
1071,15919,5,iphone,1,LOW,0,0,ZERO,0,0,0
242,15920,5,iphone,70,LOW,11,16,MEDIUM,0,0,0
1935,15921,5,windows,71,LOW,7,10,MEDIUM,0,0,0
1465,15922,5,android,258,MEDIUM,36,14,MEDIUM,3,1.67,5.01
2194,15923,5,iphone,246,MEDIUM,23,9,LOW,0,0,0
662,15924,5,iphone,255,MEDIUM,17,7,LOW,0,0,0
1139,15925,5,android,267,MEDIUM,26,10,MEDIUM,0,0,0
544,15926,5,iphone,255,MEDIUM,22,9,LOW,0,0,0
2336,15927,5,windows,33,LOW,4,12,MEDIUM,0,0,0
1815,15928,5,iphone,347,MEDIUM,53,15,MEDIUM,1,5,5
1183,15929,5,linux,348,MEDIUM,46,13,MEDIUM,0,0,0
1273,15930,5,windows,310,MEDIUM,34,11,MEDIUM,1,10,10
2229,15931,5,iphone,60,LOW,7,12,MEDIUM,3,20,60
2199,15932,5,android,74,LOW,12,16,MEDIUM,1,1,1
2243,15933,5,android,61,LOW,10,16,MEDIUM,0,0,0
807,15934,5,linux,74,LOW,9,12,MEDIUM,1,1,1
279,15935,5,windows,63,LOW,6,10,MEDIUM,0,0,0
868,15936,5,iphone,82,LOW,14,17,MEDIUM,1,10,10
699,15937,5,mac,63,LOW,9,14,MEDIUM,0,0,0
1224,15938,5,iphone,66,LOW,5,8,LOW,0,0,0
2146,15939,5,linux,53,LOW,5,9,LOW,0,0,0
576,15940,5,android,53,LOW,5,9,LOW,0,0,0
400,15941,5,iphone,63,LOW,6,10,MEDIUM,0,0,0
2127,15942,5,linux,57,LOW,9,16,MEDIUM,1,1,1
740,15943,5,iphone,63,LOW,10,16,MEDIUM,3,16.67,50.01
1882,15944,5,android,73,LOW,8,11,MEDIUM,0,0,0
1126,15945,5,iphone,78,LOW,9,12,MEDIUM,0,0,0
1226,15946,5,android,74,LOW,8,11,MEDIUM,0,0,0
812,15947,5,android,113,MEDIUM,13,12,MEDIUM,0,0,0
445,15948,5,android,107,MEDIUM,12,11,MEDIUM,1,5,5
321,15949,5,windows,96,LOW,8,8,LOW,0,0,0
127,15950,5,iphone,104,MEDIUM,10,10,MEDIUM,1,10,10
2161,15951,5,android,114,MEDIUM,9,8,LOW,0,0,0
1351,15952,5,iphone,121,MEDIUM,15,12,MEDIUM,0,0,0
1731,15953,5,iphone,120,MEDIUM,8,7,LOW,0,0,0
2178,15954,5,iphone,119,MEDIUM,11,9,LOW,0,0,0
962,15955,5,iphone,122,MEDIUM,18,15,MEDIUM,0,0,0
108,15956,5,iphone,117,MEDIUM,13,11,MEDIUM,0,0,0
1001,15957,5,android,109,MEDIUM,12,11,MEDIUM,1,3,3
1073,15958,5,android,151,MEDIUM,17,11,MEDIUM,0,0,0
591,15959,5,windows,187,MEDIUM,22,12,MEDIUM,0,0,0
210,15960,5,android,156,MEDIUM,16,10,MEDIUM,2,3,6
2040,15961,5,android,179,MEDIUM,23,13,MEDIUM,0,0,0
1880,15962,5,windows,163,MEDIUM,12,7,LOW,2,1,2
1043,15963,5,iphone,178,MEDIUM,10,6,LOW,0,0,0
723,15964,5,iphone,183,MEDIUM,24,13,MEDIUM,0,0,0
289,15965,5,iphone,163,MEDIUM,18,11,MEDIUM,0,0,0
1926,15966,5,android,173,MEDIUM,16,9,LOW,1,2,2
1591,15967,5,iphone,150,MEDIUM,16,11,MEDIUM,0,0,0
827,15968,5,iphone,173,MEDIUM,17,10,MEDIUM,1,3,3
2262,15969,5,android,153,MEDIUM,25,16,MEDIUM,0,0,0
935,15970,5,iphone,173,MEDIUM,25,14,MEDIUM,1,20,20
1099,15971,5,iphone,155,MEDIUM,8,5,LOW,0,0,0
1890,15972,5,android,148,MEDIUM,12,8,LOW,0,0,0
1389,15973,5,windows,149,MEDIUM,19,13,MEDIUM,0,0,0
1485,15974,5,iphone,98,LOW,12,12,MEDIUM,0,0,0
1318,15975,5,iphone,110,MEDIUM,12,11,MEDIUM,2,12.5,25
757,15976,5,android,116,MEDIUM,8,7,LOW,0,0,0
810,15977,5,android,105,MEDIUM,9,9,LOW,1,3,3
1278,15978,5,windows,117,MEDIUM,15,13,MEDIUM,0,0,0
2030,15979,5,windows,121,MEDIUM,14,12,MEDIUM,3,2,6
1393,15980,5,linux,121,MEDIUM,17,14,MEDIUM,1,1,1
448,15981,5,android,130,MEDIUM,12,9,LOW,2,2.5,5
1049,15982,5,windows,124,MEDIUM,11,9,LOW,1,3,3
143,15983,5,android,97,LOW,12,12,MEDIUM,3,3,9
1863,15984,5,android,57,LOW,8,14,MEDIUM,2,2,4
881,15985,5,iphone,69,LOW,3,4,LOW,2,15,30
1173,15986,5,iphone,68,LOW,4,6,LOW,0,0,0
2004,15987,5,iphone,68,LOW,7,10,MEDIUM,0,0,0
1059,15988,5,android,57,LOW,6,11,MEDIUM,2,11.5,23
1326,15989,5,iphone,63,LOW,11,17,MEDIUM,0,0,0
2231,15990,5,iphone,44,LOW,3,7,LOW,0,0,0
181,15991,5,android,60,LOW,4,7,LOW,0,0,0
2139,15992,5,android,40,LOW,7,18,MEDIUM,2,2.5,5
1740,15993,5,windows,60,LOW,13,22,HIGH,1,1,1
670,15994,5,iphone,51,LOW,7,14,MEDIUM,3,16.67,50.01
539,15995,5,windows,66,LOW,11,17,MEDIUM,0,0,0
1433,15996,5,android,59,LOW,9,15,MEDIUM,0,0,0
1538,15997,5,iphone,46,LOW,6,13,MEDIUM,1,5,5
1104,15998,5,iphone,51,LOW,10,20,MEDIUM,0,0,0
123,15999,5,android,41,LOW,3,7,LOW,0,0,0
769,16000,5,android,56,LOW,6,11,MEDIUM,1,3,3
1687,16001,5,android,50,LOW,6,12,MEDIUM,4,3.5,14
598,16002,5,iphone,62,LOW,9,15,MEDIUM,0,0,0
547,16003,5,linux,51,LOW,8,16,MEDIUM,0,0,0
770,16004,5,iphone,98,LOW,12,12,MEDIUM,0,0,0
782,16005,5,iphone,108,MEDIUM,14,13,MEDIUM,0,0,0
1042,16006,5,android,99,LOW,15,15,MEDIUM,1,5,5
2379,16007,5,android,91,LOW,6,7,LOW,1,3,3
1026,16008,5,iphone,99,LOW,11,11,MEDIUM,1,20,20
178,16009,5,iphone,100,MEDIUM,15,15,MEDIUM,0,0,0
1234,16010,5,android,95,LOW,15,16,MEDIUM,1,20,20
165,16011,5,iphone,109,MEDIUM,13,12,MEDIUM,1,10,10
1436,16012,5,android,92,LOW,11,12,MEDIUM,1,3,3
1229,16013,5,android,89,LOW,13,15,MEDIUM,0,0,0
243,16014,5,linux,124,MEDIUM,8,6,LOW,0,0,0
1163,16015,5,android,91,LOW,11,12,MEDIUM,3,3.67,11.01
1320,16016,5,iphone,114,MEDIUM,12,11,MEDIUM,0,0,0
2221,16017,5,iphone,114,MEDIUM,14,12,MEDIUM,2,7.5,15
306,16018,5,windows,107,MEDIUM,13,12,MEDIUM,1,1,1
2285,16019,5,iphone,110,MEDIUM,14,13,MEDIUM,0,0,0
2389,16020,5,android,118,MEDIUM,19,16,MEDIUM,0,0,0
2297,16021,5,android,111,MEDIUM,14,13,MEDIUM,0,0,0
446,16022,5,linux,116,MEDIUM,15,13,MEDIUM,0,0,0
1383,16023,5,windows,112,MEDIUM,10,9,LOW,0,0,0
2355,16024,5,iphone,115,MEDIUM,11,10,MEDIUM,2,15,30
867,16025,5,iphone,109,MEDIUM,21,19,MEDIUM,2,20,40
1381,16026,5,android,142,MEDIUM,15,11,MEDIUM,0,0,0
801,16027,5,iphone,125,MEDIUM,19,15,MEDIUM,4,17.5,70
2133,16028,5,android,103,MEDIUM,14,14,MEDIUM,1,3,3
2029,16029,5,iphone,110,MEDIUM,17,15,MEDIUM,1,20,20
931,16030,5,windows,91,LOW,11,12,MEDIUM,1,1,1
2251,16031,5,iphone,131,MEDIUM,10,8,LOW,0,0,0
439,16032,5,iphone,106,MEDIUM,12,11,MEDIUM,0,0,0
744,16033,5,windows,132,MEDIUM,19,14,MEDIUM,0,0,0
600,16034,5,iphone,125,MEDIUM,8,6,LOW,0,0,0
511,16035,5,iphone,120,MEDIUM,15,13,MEDIUM,1,20,20
1471,16036,5,iphone,116,MEDIUM,18,16,MEDIUM,4,6.5,26
1085,16037,5,windows,104,MEDIUM,16,15,MEDIUM,0,0,0
1645,16038,5,mac,104,MEDIUM,16,15,MEDIUM,1,2,2
841,16039,5,iphone,130,MEDIUM,11,8,LOW,0,0,0
1510,16040,5,iphone,134,MEDIUM,16,12,MEDIUM,0,0,0
1227,16041,5,android,114,MEDIUM,10,9,LOW,0,0,0
585,16042,5,iphone,134,MEDIUM,9,7,LOW,0,0,0
83,16043,5,android,146,MEDIUM,17,12,MEDIUM,3,2.67,8.01
462,16044,5,android,147,MEDIUM,20,14,MEDIUM,0,0,0
1669,16045,5,iphone,151,MEDIUM,16,11,MEDIUM,0,0,0
212,16046,5,android,148,MEDIUM,14,9,LOW,0,0,0
1844,16047,5,android,150,MEDIUM,16,11,MEDIUM,0,0,0
920,16048,5,android,151,MEDIUM,18,12,MEDIUM,0,0,0
